"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 26 02:34:20 GMT 2023","Wed Jul 26 02:34:21 GMT 2023","380","tests.customer","test_customer_contact","TestCreateCustomerContact","","","test_createCustomerContact_withWrongCustomer_returns400AndError[User.SUPERUSER]",""
"passed","Wed Jul 26 02:35:43 GMT 2023","Wed Jul 26 02:35:43 GMT 2023","110","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_ALL_returns200AndData[User.FACILITY_ADMIN]","
        Get all customers is allowed without section param.
        "
"passed","Wed Jul 26 02:35:50 GMT 2023","Wed Jul 26 02:35:50 GMT 2023","118","tests.inventory","test_inventory_location","TestCreateInventoryLocation","","","test_createInventoryLocation_withWrongData_returns400AndError[User.SUPERUSER]",""
"passed","Wed Jul 26 02:36:20 GMT 2023","Wed Jul 26 02:36:21 GMT 2023","376","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withNoOrders_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:37:01 GMT 2023","Wed Jul 26 02:37:01 GMT 2023","74","tests.user","test_menu","TestMenu","","","test_unauthGetMenuList_returnsError[User.NONE]",""
"passed","Wed Jul 26 02:35:27 GMT 2023","Wed Jul 26 02:35:29 GMT 2023","1684","tests.driver_process","test_driver_process","TestGetMetroList","","","test_getMetroList_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:36:55 GMT 2023","Wed Jul 26 02:36:57 GMT 2023","1518","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withLongDisneyOrderID_returns400AndError[User.SUPERUSER]",""
"passed","Wed Jul 26 02:36:37 GMT 2023","Wed Jul 26 02:36:38 GMT 2023","514","tests.order","test_order","TestUpdateOrder","","","test_updateOrder_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:34:12 GMT 2023","Wed Jul 26 02:34:13 GMT 2023","109","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withWrongData_returns400AndError[User.SUPERUSER-Tamara Allen]",""
"passed","Wed Jul 26 02:36:52 GMT 2023","Wed Jul 26 02:36:54 GMT 2023","1809","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:36:29 GMT 2023","Wed Jul 26 02:36:31 GMT 2023","2026","tests.order","test_driver_assignment","TestGetTruckOrdersAndDrivers","","","test_getTruckOrdersAndDrivers_withNoAssignedOrders_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:37:04 GMT 2023","Wed Jul 26 02:37:05 GMT 2023","953","tests.user","test_role","TestGetAllRoles","","","test_getAllRoles_return200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:35:24 GMT 2023","Wed Jul 26 02:35:26 GMT 2023","1960","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withValidDataAndNoOrders_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:37:10 GMT 2023","Wed Jul 26 02:37:10 GMT 2023","74","tests.user","test_token","TestLogin","","","test_loginUser_withEmptyFields_returns400AndError[User.NONE- -G##10ZmMO#-error0]",""
"passed","Wed Jul 26 02:36:41 GMT 2023","Wed Jul 26 02:36:42 GMT 2023","646","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityByCustomer_returns200AndData[User.SUPERUSER]",""
"passed","Wed Jul 26 02:35:43 GMT 2023","Wed Jul 26 02:35:43 GMT 2023","102","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.FACILITY_USER]",""
"passed","Wed Jul 26 02:37:10 GMT 2023","Wed Jul 26 02:37:11 GMT 2023","75","tests.user","test_token","TestLogin","","","test_loginUser_withEmptyFields_returns400AndError[User.NONE-VMM3ce)S!4- -error1]",""
"passed","Wed Jul 26 02:34:17 GMT 2023","Wed Jul 26 02:34:17 GMT 2023","113","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Wed Jul 26 02:35:43 GMT 2023","Wed Jul 26 02:35:43 GMT 2023","102","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Wed Jul 26 02:37:11 GMT 2023","Wed Jul 26 02:37:11 GMT 2023","505","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withValidRefreshToken_returns200AndTokens[User.NONE-User.FACILITY_ADMIN]",""
