"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 03 02:15:27 GMT 2024","Sat Feb 03 02:15:27 GMT 2024","127","tests.customer","test_customer","TestGetCustomer","","","test_getCustomer_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:36 GMT 2024","Sat Feb 03 02:44:36 GMT 2024","300","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithExistingOrder_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:27 GMT 2024","Sat Feb 03 02:15:27 GMT 2024","218","tests.customer","test_customer","TestGetAllCustomers","","","test_getAllCustomers_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:44 GMT 2024","Sat Feb 03 02:44:45 GMT 2024","396","tests.user","test_drivers_list","TestGetAllDrivers","","","test_getAllDrivers_withExistingDrivers_return200AndData[User.FACILITY_ADMIN]",""
"passed","Sat Feb 03 02:43:50 GMT 2024","Sat Feb 03 02:43:50 GMT 2024","57","tests.dashboards","test_order_history","TestGetOrderHistoryChart","","","test_getOrderHistoryChart_withExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:35 GMT 2024","Sat Feb 03 02:44:35 GMT 2024","281","tests.order","test_order","TestUpdateOrder","","","test_updateOrder_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:12 GMT 2024","Sat Feb 03 02:44:13 GMT 2024","576","tests.metro","test_cart_build","TestCreateCart","","","test_createCart_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:25 GMT 2024","Sat Feb 03 02:15:25 GMT 2024","124","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data0-error0]",""
"passed","Sat Feb 03 02:43:58 GMT 2024","Sat Feb 03 02:43:59 GMT 2024","933","tests.driver_process","test_driver_process","TestDriverMetroScan","","","test_driverMetroScan_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:54 GMT 2024","Sat Feb 03 02:44:54 GMT 2024","11","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withWrongRefreshToken_returns401AndError[User.NONE]",""
"passed","Sat Feb 03 02:43:55 GMT 2024","Sat Feb 03 02:43:56 GMT 2024","877","tests.driver_process","test_driver_process","TestGetMetroList","","","test_getMetroList_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:28 GMT 2024","Sat Feb 03 02:15:28 GMT 2024","44","tests.customer","test_customer","TestGetCustomer","","","test_getCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:30 GMT 2024","Sat Feb 03 02:15:30 GMT 2024","275","tests.customer","test_customer_contact","TestGetAllCustomerContacts","","","test_getAllCustomerContacts_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:04 GMT 2024","Sat Feb 03 02:44:04 GMT 2024","36","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Sat Feb 03 02:44:22 GMT 2024","Sat Feb 03 02:44:23 GMT 2024","371","tests.metro","test_metro_item_configuration","TestDeleteMetroItemTypeConfiguration","","","test_deleteMetroItemConfigBySuperuser_byValidID_returns204[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:06 GMT 2024","Sat Feb 03 02:44:06 GMT 2024","367","tests.facility","test_truck","TestDeleteTruck","","","test_deleteTruck_withValidID_returns204[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:28 GMT 2024","Sat Feb 03 02:15:28 GMT 2024","48","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Sat Feb 03 02:44:41 GMT 2024","Sat Feb 03 02:44:41 GMT 2024","50","tests.staging","test_staging","TestGetMetroList","","","test_getMetroList_withWrongOrder_returns400AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:29 GMT 2024","Sat Feb 03 02:15:29 GMT 2024","32","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_POST_returns400AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:33 GMT 2024","Sat Feb 03 02:15:33 GMT 2024","51","tests.customer","test_customer_contact","TestDeleteCustomerContact","","","test_deleteCustomerContact_withWrongID_returns204[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:01 GMT 2024","Sat Feb 03 02:44:01 GMT 2024","66","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:45 GMT 2024","Sat Feb 03 02:44:45 GMT 2024","113","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.SUPERUSER-True]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"passed","Sat Feb 03 02:44:36 GMT 2024","Sat Feb 03 02:44:36 GMT 2024","44","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithInvalidFacility_returns400AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:24 GMT 2024","Sat Feb 03 02:44:26 GMT 2024","1659","tests.order","test_driver_assignment","TestAssignOrdersToTruckAndDrivers","","","test_assignOrders_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:46 GMT 2024","Sat Feb 03 02:44:46 GMT 2024","314","tests.user","test_role","TestCreateRole","","","test_createRole_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Sat Feb 03 02:44:45 GMT 2024","Sat Feb 03 02:44:45 GMT 2024","89","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.FACILITY_ADMIN-True]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"skipped","Sat Feb 03 02:44:22 GMT 2024","Sat Feb 03 02:44:22 GMT 2024","0","tests.metro","test_metro_commision","TestCreateMetroCommission","","","test_createMetroByFacilityAdmin_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Sat Feb 03 02:20:33 GMT 2024","Sat Feb 03 02:20:33 GMT 2024","141","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-metro_config-delivered]",""
"passed","Sat Feb 03 02:44:53 GMT 2024","Sat Feb 03 02:44:54 GMT 2024","447","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withValidRefreshToken_returns200AndTokens[User.NONE-User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:29 GMT 2024","Sat Feb 03 02:15:29 GMT 2024","38","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.FACILITY_ADMIN-DELETE]",""
"passed","Sat Feb 03 02:15:37 GMT 2024","Sat Feb 03 02:15:38 GMT 2024","862","tests.dashboards","test_inventory","TestGetCurrentInventory","","","test_getCurrentInventory_withMetroConfig_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:34 GMT 2024","Sat Feb 03 02:44:34 GMT 2024","254","tests.order","test_order","TestGetOrder","","","test_getOrder_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:04 GMT 2024","Sat Feb 03 02:44:04 GMT 2024","10","tests.facility","test_facility","TestFacilityAuth","","","test_getFacility_unauthRequest_returns400AndError[User.NONE]",""
"passed","Sat Feb 03 02:44:53 GMT 2024","Sat Feb 03 02:44:53 GMT 2024","10","tests.user","test_token","TestLogin","","","test_loginUser_withEmptyFields_returns400AndError[User.NONE- -JNyIwTWf+1-error0]",""
"passed","Sat Feb 03 02:15:29 GMT 2024","Sat Feb 03 02:15:29 GMT 2024","10","tests.customer","test_customer","TestCustomerAuth","","","test_createCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Sat Feb 03 02:44:12 GMT 2024","Sat Feb 03 02:44:12 GMT 2024","108","tests.items","test_inventory_item_type","TestCreateInventoryItemType","","","test_createInventoryItemTypeBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:05 GMT 2024","Sat Feb 03 02:44:05 GMT 2024","225","tests.facility","test_truck","TestGetTruck","","","test_getTruck_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:49 GMT 2024","Sat Feb 03 02:44:49 GMT 2024","499","tests.user","test_role","TestGetRole","","","test_getRoleBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:40 GMT 2024","Sat Feb 03 02:44:41 GMT 2024","679","tests.staging","test_staging","TestGetMetroList","","","test_getMetroList_withExistingOrderAndWithMetros_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:20:33 GMT 2024","Sat Feb 03 02:20:33 GMT 2024","132","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-metro_config-cart_build]",""
"passed","Sat Feb 03 02:44:46 GMT 2024","Sat Feb 03 02:44:46 GMT 2024","10","tests.user","test_menu","TestMenu","","","test_unauthGetUserMenus_returnsError[User.NONE-False]",""
"passed","Sat Feb 03 02:15:29 GMT 2024","Sat Feb 03 02:15:29 GMT 2024","46","tests.customer","test_customer","TestDeleteCustomer","","","test_deleteCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:03 GMT 2024","Sat Feb 03 02:44:03 GMT 2024","169","tests.facility","test_facility","TestDeleteFacility","","","test_deleteFacility_byValidID_returns204[User.SUPERUSER]",""
"skipped","Sat Feb 03 02:43:54 GMT 2024","Sat Feb 03 02:43:54 GMT 2024","0","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withValidDataAndExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:29 GMT 2024","Sat Feb 03 02:15:29 GMT 2024","41","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-DELETE]",""
"passed","Sat Feb 03 02:15:25 GMT 2024","Sat Feb 03 02:15:25 GMT 2024","67","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:04 GMT 2024","Sat Feb 03 02:44:04 GMT 2024","34","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:04 GMT 2024","Sat Feb 03 02:44:04 GMT 2024","194","tests.facility","test_truck","TestCreateTruck","","","test_createTruck_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sat Feb 03 02:15:32 GMT 2024","Sat Feb 03 02:15:32 GMT 2024","53","tests.customer","test_customer_contact","TestUpdateCustomerContact","","","test_updateCustomerContact_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Sat Feb 03 02:44:04 GMT 2024","Sat Feb 03 02:44:04 GMT 2024","36","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-DELETE]",""
"passed","Sat Feb 03 02:44:02 GMT 2024","Sat Feb 03 02:44:03 GMT 2024","144","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacility_byValidID_returns200AndData[User.SUPERUSER]",""
