"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 03 02:24:36 GMT 2023","Tue Oct 03 02:24:36 GMT 2023","97","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:34 GMT 2023","Tue Oct 03 02:25:34 GMT 2023","72","tests.user","test_drivers_list","TestGetAllDrivers","","","test_getAllDrivers_return200AndData[User.FACILITY_ADMIN]",""
"passed","Tue Oct 03 02:24:37 GMT 2023","Tue Oct 03 02:24:37 GMT 2023","171","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withExistingName_returns400AndError[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:07 GMT 2023","Tue Oct 03 02:25:08 GMT 2023","350","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:24:47 GMT 2023","Tue Oct 03 02:24:48 GMT 2023","456","tests.inventory","test_inventory_location","TestDeleteOrder","","","test_deleteInventoryLocation_withValidID_returns204[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:37 GMT 2023","Tue Oct 03 02:25:37 GMT 2023","486","tests.user","test_role","TestCreateRole","","","test_createDriverRole_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Tue Oct 03 02:25:31 GMT 2023","Tue Oct 03 02:25:32 GMT 2023","352","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withDifferentCustomerBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:17 GMT 2023","Tue Oct 03 02:25:18 GMT 2023","273","tests.order","test_order","TestCreateOrder","","","test_createOrder_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:24:40 GMT 2023","Tue Oct 03 02:24:40 GMT 2023","67","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.SUPERUSER]",""
"passed","Tue Oct 03 02:20:17 GMT 2023","Tue Oct 03 02:21:01 GMT 2023","43913","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-daily-item_type-delivered]",""
"passed","Tue Oct 03 02:24:24 GMT 2023","Tue Oct 03 02:24:25 GMT 2023","995","tests.dashboards","test_order_history","TestGetOrderItemTypes","","","test_getOrderItemTypes_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:24:39 GMT 2023","Tue Oct 03 02:24:39 GMT 2023","64","tests.facility","test_facility","TestFacilityAuth","","","test_createFacility_notSuperUser_returns400AndOnlySuperuserError[User.FACILITY_ADMIN]",""
"passed","Tue Oct 03 02:19:30 GMT 2023","Tue Oct 03 02:19:30 GMT 2023","65","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Tue Oct 03 02:25:21 GMT 2023","Tue Oct 03 02:25:21 GMT 2023","78","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithInvalidFacility_returns400AndError[User.SUPERUSER]",""
"passed","Tue Oct 03 02:19:27 GMT 2023","Tue Oct 03 02:19:27 GMT 2023","72","tests.customer","test_customer","TestGetCustomer","","","test_getCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:41 GMT 2023","Tue Oct 03 02:25:41 GMT 2023","460","tests.user","test_token","TestLogin","","","test_loginUser_withValidCredentials_returns200AndTokens[User.NONE-User.FACILITY_ADMIN]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body should contain access and refresh tokens.
        "
"passed","Tue Oct 03 02:25:41 GMT 2023","Tue Oct 03 02:25:42 GMT 2023","463","tests.user","test_token","TestLogin","","","test_loginUser_withValidCredentials_returns200AndTokens[User.NONE-User.SUPERUSER]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body should contain access and refresh tokens.
        "
"passed","Tue Oct 03 02:25:35 GMT 2023","Tue Oct 03 02:25:35 GMT 2023","42","tests.user","test_menu","TestMenu","","","test_unauthGetUserMenus_returnsError[User.NONE-False]",""
"skipped","Tue Oct 03 02:25:05 GMT 2023","Tue Oct 03 02:25:05 GMT 2023","0","tests.metro","test_metro_commision","TestCreateMetroCommission","","","test_createMetroByFacilityAdmin_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Tue Oct 03 02:24:18 GMT 2023","Tue Oct 03 02:24:18 GMT 2023","0","tests.dashboards","test_inventory","TestGetMetroLocations","","","test_getMetroLocations_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:24:38 GMT 2023","Tue Oct 03 02:24:38 GMT 2023","176","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacilityStatus_byValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:20 GMT 2023","Tue Oct 03 02:25:21 GMT 2023","479","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithExistingOrder_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:19:35 GMT 2023","Tue Oct 03 02:19:35 GMT 2023","393","tests.customer","test_delivery_schedule","TestGetDeliverySchedule","","","test_getDeliverySchedule_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:24:20 GMT 2023","Tue Oct 03 02:24:20 GMT 2023","79","tests.dashboards","test_order_history","TestGetOrderHistory","","","test_getOrderHistory_withDeliveredOrder_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:21:28 GMT 2023","Tue Oct 03 02:21:59 GMT 2023","31009","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-item_type-delivered]",""
"passed","Tue Oct 03 02:24:45 GMT 2023","Tue Oct 03 02:24:45 GMT 2023","87","tests.inventory","test_inventory_location","TestGetAllInventoryLocations","","","test_getAllInventoryLocations_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 03 02:25:34 GMT 2023","Tue Oct 03 02:25:35 GMT 2023","193","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.SUPERUSER-False]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
