"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 09 02:52:03 GMT 2024","Tue Jan 09 02:52:03 GMT 2024","49","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withoutDataStartTimeUTCQueryStringParam_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jan 09 02:52:18 GMT 2024","Tue Jan 09 02:52:18 GMT 2024","756","tests.staging","test_staging","TestAssignMetro","","","test_assignMetro_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jan 09 02:52:27 GMT 2024","Tue Jan 09 02:52:27 GMT 2024","98","tests.user","test_menu","TestMenu","","","test_getMenuList_returnsAllMenuListItems[User.FACILITY_ADMIN]",""
"passed","Tue Jan 09 02:52:34 GMT 2024","Tue Jan 09 02:52:35 GMT 2024","522","tests.user","test_token","TestLogin","","","test_loginUser_withValidCredentials_returns200AndTokens[User.NONE-User.SUPERUSER]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body should contain access and refresh tokens.
        "
"broken","Tue Jan 09 02:51:16 GMT 2024","Tue Jan 09 02:51:16 GMT 2024","56","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-item_type-delivered]",""
"passed","Tue Jan 09 02:52:36 GMT 2024","Tue Jan 09 02:52:36 GMT 2024","16","tests.user","test_token","TestLogin","","","test_loginUser_withEmptyFields_returns400AndError[User.NONE- -Ff8EBXKz!W-error0]",""
"passed","Tue Jan 09 02:51:39 GMT 2024","Tue Jan 09 02:51:39 GMT 2024","15","tests.facility","test_facility","TestFacilityAuth","","","test_getFacilities_unauthRequest_returns400AndError[User.NONE]",""
"passed","Tue Jan 09 02:27:30 GMT 2024","Tue Jan 09 02:27:30 GMT 2024","52","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withWrongData_returns400AndError[User.SUPERUSER-Raymond Barrett]",""
"passed","Tue Jan 09 02:27:39 GMT 2024","Tue Jan 09 02:27:39 GMT 2024","287","tests.customer","test_delivery_schedule","TestGetDeliverySchedule","","","test_getDeliverySchedule_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jan 09 02:27:44 GMT 2024","Tue Jan 09 02:27:44 GMT 2024","166","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-daily-metro_config-delivered]",""
"passed","Tue Jan 09 02:27:35 GMT 2024","Tue Jan 09 02:27:35 GMT 2024","14","tests.customer","test_customer","TestCustomerAuth","","","test_getCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Tue Jan 09 02:51:39 GMT 2024","Tue Jan 09 02:51:39 GMT 2024","48","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.FACILITY_USER]",""
"passed","Tue Jan 09 02:27:34 GMT 2024","Tue Jan 09 02:27:34 GMT 2024","223","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jan 09 02:27:32 GMT 2024","Tue Jan 09 02:27:32 GMT 2024","138","tests.customer","test_customer","TestGetAllCustomers","","","test_getAllCustomers_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jan 09 02:52:21 GMT 2024","Tue Jan 09 02:52:21 GMT 2024","289","tests.staging","test_staging","TestGetMetroList","","","test_getMetroList_withExistingOrderAndNoMetros_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jan 09 02:52:36 GMT 2024","Tue Jan 09 02:52:36 GMT 2024","15","tests.user","test_token","TestLogin","","","test_loginUser_withEmptyFields_returns400AndError[User.NONE- - -error2]",""
"passed","Tue Jan 09 02:33:51 GMT 2024","Tue Jan 09 02:35:37 GMT 2024","105764","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-item_type-delivered]",""
"passed","Tue Jan 09 02:51:39 GMT 2024","Tue Jan 09 02:51:39 GMT 2024","54","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-DELETE]",""
"passed","Tue Jan 09 02:52:36 GMT 2024","Tue Jan 09 02:52:37 GMT 2024","534","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withValidRefreshToken_returns200AndTokens[User.NONE-User.FACILITY_ADMIN]",""
"passed","Tue Jan 09 02:51:39 GMT 2024","Tue Jan 09 02:51:39 GMT 2024","41","tests.facility","test_facility","TestFacilityAuth","","","test_createFacility_notSuperUser_returns400AndOnlySuperuserError[User.FACILITY_ADMIN]",""
"passed","Tue Jan 09 02:35:37 GMT 2024","Tue Jan 09 02:35:37 GMT 2024","187","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-metro_config-cart_build]",""
"passed","Tue Jan 09 02:52:28 GMT 2024","Tue Jan 09 02:52:28 GMT 2024","14","tests.user","test_menu","TestMenu","","","test_unauthGetUserMenus_returnsError[User.NONE-False]",""
"passed","Tue Jan 09 02:51:16 GMT 2024","Tue Jan 09 02:51:17 GMT 2024","732","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withCartBuildMetroConfig_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jan 09 02:51:37 GMT 2024","Tue Jan 09 02:51:37 GMT 2024","96","tests.facility","test_facility","TestGetAllFacilities","","","test_getAllFacilities_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jan 09 02:52:27 GMT 2024","Tue Jan 09 02:52:27 GMT 2024","93","tests.user","test_menu","TestMenu","","","test_getMenuList_returnsAllMenuListItems[User.SUPERUSER]",""
"passed","Tue Jan 09 02:51:39 GMT 2024","Tue Jan 09 02:51:39 GMT 2024","41","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_returns400AndError[User.FACILITY_USER-PATCH]",""
"passed","Tue Jan 09 02:32:19 GMT 2024","Tue Jan 09 02:32:19 GMT 2024","171","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-metro_config-delivered]",""
"passed","Tue Jan 09 02:51:27 GMT 2024","Tue Jan 09 02:51:27 GMT 2024","56","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withWrongDriver_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jan 09 02:51:19 GMT 2024","Tue Jan 09 02:51:19 GMT 2024","0","tests.dashboards","test_inventory","TestGetDailyGoals","","","test_getDailyGoals_withValidData_returns200AndData[User.SUPERUSER]",""
