"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 08 02:56:17 GMT 2024","Mon Jan 08 02:56:20 GMT 2024","2461","tests.order","test_driver_assignment","TestGetTruckOrdersAndDrivers","","","test_getTruckOrdersAndDrivers_withAssignedOrders_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:55:26 GMT 2024","Mon Jan 08 02:55:26 GMT 2024","60","tests.facility","test_facility","TestFacilityAuth","","","test_deleteFacility_unauthRequest_returns400AndError[User.NONE]",""
"passed","Mon Jan 08 02:56:06 GMT 2024","Mon Jan 08 02:56:08 GMT 2024","2212","tests.order","test_driver_assignment","TestAssignOrdersToTruckAndDrivers","","","test_assignOrders_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:54:55 GMT 2024","Mon Jan 08 02:54:55 GMT 2024","491","tests.dashboards","test_order_history","TestGetOrderHistory","","","test_getOrderHistory_withNotDeliveredOrder_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:27:29 GMT 2024","Mon Jan 08 02:27:29 GMT 2024","107","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Mon Jan 08 02:27:27 GMT 2024","Mon Jan 08 02:27:27 GMT 2024","224","tests.customer","test_customer","TestGetCustomer","","","test_getCustomer_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:56:03 GMT 2024","Mon Jan 08 02:56:04 GMT 2024","102","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withNotExistingFacility_returns400AndError[User.SUPERUSER]",""
"passed","Mon Jan 08 02:27:24 GMT 2024","Mon Jan 08 02:27:25 GMT 2024","216","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data1-error1]",""
"passed","Mon Jan 08 02:27:26 GMT 2024","Mon Jan 08 02:27:26 GMT 2024","94","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Mon Jan 08 02:27:35 GMT 2024","Mon Jan 08 02:27:35 GMT 2024","531","tests.customer","test_customer_contact","TestDeleteCustomerContact","","","test_deleteCustomerContact_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Jan 08 02:56:28 GMT 2024","Mon Jan 08 02:56:29 GMT 2024","571","tests.staging","test_staging","TestAssignMetro","","","test_assignMetro_withMetroWithoutCartBuild_returns400AndError[User.SUPERUSER]",""
"passed","Mon Jan 08 02:57:01 GMT 2024","Mon Jan 08 02:57:02 GMT 2024","1685","tests.user","test_users","TestGetUser","","","test_getsUserByFacilityAdmin_withValidID_returns200AndData[User.FACILITY_ADMIN]",""
"broken","Mon Jan 08 02:50:50 GMT 2024","Mon Jan 08 02:54:50 GMT 2024","240175","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-item_type-delivered]",""
"passed","Mon Jan 08 02:56:54 GMT 2024","Mon Jan 08 02:56:56 GMT 2024","1757","tests.user","test_users","TestCreateUser","","","test_createUserBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:55:21 GMT 2024","Mon Jan 08 02:55:21 GMT 2024","118","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:27:24 GMT 2024","Mon Jan 08 02:27:24 GMT 2024","96","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withWrongData_returns400AndError[User.SUPERUSER-Breanna Torres]",""
"passed","Mon Jan 08 02:27:36 GMT 2024","Mon Jan 08 02:27:37 GMT 2024","448","tests.customer","test_delivery_schedule","TestGetDeliverySchedule","","","test_getDeliverySchedule_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 08 02:55:23 GMT 2024","Mon Jan 08 02:55:23 GMT 2024","138","tests.facility","test_facility","TestGetAllFacilities","","","test_getAllFacilities_returns200AndData[User.SUPERUSER]",""
