"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 31 06:21:07 GMT 2023","Wed May 31 06:21:07 GMT 2023","258","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.FACILITY_ADMIN-False]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"passed","Wed May 31 06:20:02 GMT 2023","Wed May 31 06:20:02 GMT 2023","129","tests.inventory","test_inventory_location","TestGetAllInventoryLocations","","","test_getAllInventoryLocations_returns200AndData[User.SUPERUSER]",""
"passed","Wed May 31 06:20:17 GMT 2023","Wed May 31 06:20:18 GMT 2023","322","tests.metro","test_metro_commision","TestGetAllMetros","","","test_getAllMetrosBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Wed May 31 06:20:39 GMT 2023","Wed May 31 06:20:39 GMT 2023","112","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithInvalidFacility_returns400AndError[User.SUPERUSER]",""
"passed","Wed May 31 06:19:55 GMT 2023","Wed May 31 06:19:55 GMT 2023","74","tests.facility","test_facility","TestFacilityAuth","","","test_getCustomer_unauthRequest_returns400AndError[User.NONE]",""
"passed","Wed May 31 06:19:20 GMT 2023","Wed May 31 06:19:20 GMT 2023","295","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data1-error1]",""
"passed","Wed May 31 06:21:10 GMT 2023","Wed May 31 06:21:10 GMT 2023","809","tests.user","test_role","TestCreateRole","","","test_createDriverRole_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Wed May 31 06:20:22 GMT 2023","Wed May 31 06:20:24 GMT 2023","2204","tests.order","test_driver_assignment","TestAssignOrdersToTruckAndDrivers","","","test_assignOrders_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Wed May 31 06:21:15 GMT 2023","Wed May 31 06:21:16 GMT 2023","1098","tests.user","test_role","TestUpdateRole","","","test_updateRoleByID_returns200AndData[User.SUPERUSER]",""
"passed","Wed May 31 06:20:01 GMT 2023","Wed May 31 06:20:01 GMT 2023","445","tests.inventory","test_inventory_location","TestCreateInventoryLocation","","","test_createInventoryLocation_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Wed May 31 06:19:25 GMT 2023","Wed May 31 06:19:25 GMT 2023","111","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.FACILITY_ADMIN-DELETE]",""
"passed","Wed May 31 06:21:19 GMT 2023","Wed May 31 06:21:19 GMT 2023","437","tests.user","test_token","TestLogin","","","test_loginUser_withWrongEmailAndWrongPassword_returns401AndError[User.NONE-Brittany Cain-%9M&6ZQepZ]",""
"passed","Wed May 31 06:20:15 GMT 2023","Wed May 31 06:20:15 GMT 2023","129","tests.metro","test_cart_build","TestGetCart","","","test_getCartBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Wed May 31 06:19:39 GMT 2023","Wed May 31 06:19:39 GMT 2023","131","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withWrongDriver_returns400AndError[User.SUPERUSER]",""
"passed","Wed May 31 06:19:25 GMT 2023","Wed May 31 06:19:25 GMT 2023","115","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-PATCH]",""
