"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 08 02:26:18 GMT 2023","Tue Aug 08 02:26:18 GMT 2023","131","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Tue Aug 08 02:28:43 GMT 2023","Tue Aug 08 02:28:43 GMT 2023","274","tests.metro","test_metro","TestCreateMetro","","","test_createMetroBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Tue Aug 08 02:29:34 GMT 2023","Tue Aug 08 02:29:34 GMT 2023","525","tests.user","test_role","TestGetRole","","","test_getRoleBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 08 02:28:16 GMT 2023","Tue Aug 08 02:28:16 GMT 2023","37","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-DELETE]",""
"passed","Tue Aug 08 02:26:17 GMT 2023","Tue Aug 08 02:26:18 GMT 2023","293","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER]",""
"broken","Tue Aug 08 02:28:12 GMT 2023","Tue Aug 08 02:28:13 GMT 2023","414","tests.driver_process","test_driver_process","TestSubmit","","","test_submit_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 08 02:26:31 GMT 2023","Tue Aug 08 02:26:38 GMT 2023","7319","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-daily-item_type-cart_build]",""
"passed","Tue Aug 08 02:29:30 GMT 2023","Tue Aug 08 02:29:31 GMT 2023","362","tests.user","test_role","TestCreateRole","","","test_createRole_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Tue Aug 08 02:26:19 GMT 2023","Tue Aug 08 02:26:19 GMT 2023","51","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-GET]",""
"passed","Tue Aug 08 02:27:00 GMT 2023","Tue Aug 08 02:27:00 GMT 2023","221","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-metro_config-delivered]",""
"passed","Tue Aug 08 02:26:18 GMT 2023","Tue Aug 08 02:26:18 GMT 2023","134","tests.customer","test_customer","TestDeleteCustomer","","","test_deleteCustomer_withValidID_returns204[User.SUPERUSER]",""
"passed","Tue Aug 08 02:28:20 GMT 2023","Tue Aug 08 02:28:20 GMT 2023","59","tests.inventory","test_inventory_location","TestGetAllInventoryLocations","","","test_getAllInventoryLocations_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 08 02:28:23 GMT 2023","Tue Aug 08 02:28:23 GMT 2023","119","tests.items","test_inventory_item_type","TestCreateInventoryItemType","","","test_createInventoryItemTypeBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
