"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 22 02:19:18 GMT 2023","Tue Aug 22 02:19:18 GMT 2023","384","tests.inventory","test_inventory_location","TestGetInventoryLocation","","","test_getInventoryLocation_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:06 GMT 2023","Tue Aug 22 02:17:06 GMT 2023","43","tests.customer","test_customer","TestCustomerAuth","","","test_getCustomers_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Tue Aug 22 02:20:15 GMT 2023","Tue Aug 22 02:20:15 GMT 2023","466","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityByCustomer_returns200AndData[User.SUPERUSER]",""
"broken","Tue Aug 22 02:20:37 GMT 2023","Tue Aug 22 02:20:38 GMT 2023","608","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:05 GMT 2023","Tue Aug 22 02:17:05 GMT 2023","77","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"broken","Tue Aug 22 02:18:17 GMT 2023","Tue Aug 22 02:18:17 GMT 2023","463","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withCartBuildMetroConfig_returns200AndData[User.SUPERUSER]",""
"broken","Tue Aug 22 02:20:26 GMT 2023","Tue Aug 22 02:20:27 GMT 2023","625","tests.staging","test_staging","TestRemoveMetro","","","test_removeMetro_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:07 GMT 2023","Tue Aug 22 02:17:07 GMT 2023","67","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.FACILITY_ADMIN-DELETE]",""
"broken","Tue Aug 22 02:17:18 GMT 2023","Tue Aug 22 02:17:18 GMT 2023","426","tests.dashboards","test_inventory","TestGetCurrentInventory","","","test_getCurrentInventory_withMetroConfig_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:10 GMT 2023","Tue Aug 22 02:17:11 GMT 2023","474","tests.customer","test_customer_contact","TestDeleteCustomerContact","","","test_deleteCustomerContact_withValidID_returns204[User.SUPERUSER]",""
"passed","Tue Aug 22 02:20:52 GMT 2023","Tue Aug 22 02:20:52 GMT 2023","81","tests.user","test_role","TestDeleteRole","","","test_deleteRoleBySuperuser_withInvalidID_returns404AndError[User.SUPERUSER]",""
"broken","Tue Aug 22 02:19:55 GMT 2023","Tue Aug 22 02:19:55 GMT 2023","434","tests.metro","test_metro_item_configuration","TestCreateDeleteMetroItemTypeConfiguration","","","test_createMetroItemConfigBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:20:44 GMT 2023","Tue Aug 22 02:20:44 GMT 2023","73","tests.user","test_drivers_list","TestGetAllDrivers","","","test_getAllDrivers_return200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:19:09 GMT 2023","Tue Aug 22 02:19:10 GMT 2023","113","tests.facility","test_facility","TestGetAllFacilities","","","test_getAllFacilities_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:11 GMT 2023","Tue Aug 22 02:17:11 GMT 2023","86","tests.customer","test_customer_contact","TestDeleteCustomerContact","","","test_deleteCustomerContact_withWrongID_returns204[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:03 GMT 2023","Tue Aug 22 02:17:03 GMT 2023","187","tests.customer","test_customer","TestGetAllCustomers","","","test_getAllCustomers_returns200AndData[User.SUPERUSER]",""
"broken","Tue Aug 22 02:18:27 GMT 2023","Tue Aug 22 02:18:27 GMT 2023","0","tests.dashboards","test_order_history","TestGetOrderHistory","","","test_getOrderHistory_withDeliveredOrder_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:12 GMT 2023","Tue Aug 22 02:17:12 GMT 2023","84","tests.customer","test_delivery_schedule","TestGetAllDeliverySchedules","","","test_getAllDeliverySchedules_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:05 GMT 2023","Tue Aug 22 02:17:05 GMT 2023","273","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Tue Aug 22 02:17:12 GMT 2023","Tue Aug 22 02:17:13 GMT 2023","386","tests.customer","test_delivery_schedule","TestUpdateDeliverySchedule","","","test_updateDeliverySchedule_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:19:18 GMT 2023","Tue Aug 22 02:19:19 GMT 2023","418","tests.inventory","test_inventory_location","TestUpdateInventoryLocation","","","test_updateInventoryLocation_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Aug 22 02:20:53 GMT 2023","Tue Aug 22 02:20:54 GMT 2023","458","tests.user","test_token","TestLogin","","","test_loginUser_withValidEmailAndWrongPassword_returns401AndError[User.NONE-User.FACILITY_ADMIN]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body contains access and refresh tokens.
        "
"passed","Tue Aug 22 02:19:12 GMT 2023","Tue Aug 22 02:19:12 GMT 2023","66","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Tue Aug 22 02:20:48 GMT 2023","Tue Aug 22 02:20:48 GMT 2023","560","tests.user","test_role","TestCreateRole","","","test_createDriverRole_returns201AndData[User.FACILITY_ADMIN]",""
