"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Feb 25 02:53:53 GMT 2024","Sun Feb 25 02:53:53 GMT 2024","0","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withValidDataAndExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:03 GMT 2024","Sun Feb 25 02:54:03 GMT 2024","158","tests.facility","test_facility","TestDeleteFacility","","","test_deleteFacility_byValidID_returns204[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:02 GMT 2024","Sun Feb 25 02:54:02 GMT 2024","128","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacilityStatus_byValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:54 GMT 2024","Sun Feb 25 02:54:54 GMT 2024","432","tests.user","test_token","TestLogin","","","test_loginUser_withWrongEmailAndWrongPassword_returns401AndError[User.NONE-sarahgarcia@example.org-!s40Hukrv8]",""
"passed","Sun Feb 25 02:54:02 GMT 2024","Sun Feb 25 02:54:02 GMT 2024","81","tests.facility","test_facility","TestGetAllFacilities","","","test_getAllFacilities_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:42 GMT 2024","Sun Feb 25 02:54:43 GMT 2024","900","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:20:22 GMT 2024","Sun Feb 25 02:20:22 GMT 2024","41","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_POST_returns400AndError[User.FACILITY_ADMIN]",""
"passed","Sun Feb 25 02:20:20 GMT 2024","Sun Feb 25 02:20:21 GMT 2024","134","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_updateStatusToInactive_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:27:40 GMT 2024","Sun Feb 25 02:29:39 GMT 2024","119231","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-item_type-delivered]",""
"passed","Sun Feb 25 02:54:03 GMT 2024","Sun Feb 25 02:54:03 GMT 2024","174","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacility_byValidIDWithExistingName_returns400AndError[User.SUPERUSER]",""
"passed","Sun Feb 25 02:20:22 GMT 2024","Sun Feb 25 02:20:22 GMT 2024","36","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.FACILITY_ADMIN-PATCH]",""
"passed","Sun Feb 25 02:20:21 GMT 2024","Sun Feb 25 02:20:21 GMT 2024","9","tests.customer","test_customer","TestCustomerAuth","","","test_getCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Sun Feb 25 02:54:04 GMT 2024","Sun Feb 25 02:54:04 GMT 2024","173","tests.facility","test_truck","TestCreateTruck","","","test_createTruck_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:20:21 GMT 2024","Sun Feb 25 02:20:21 GMT 2024","45","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Sun Feb 25 02:54:23 GMT 2024","Sun Feb 25 02:54:23 GMT 2024","40","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withoutDataStartTimeUTCQueryStringParam_returns400AndError[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:48 GMT 2024","Sun Feb 25 02:54:49 GMT 2024","500","tests.user","test_role","TestCreateRole","","","test_createDriverRole_returns201AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:20:22 GMT 2024","Sun Feb 25 02:20:22 GMT 2024","33","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.FACILITY_ADMIN-DELETE]",""
"passed","Sun Feb 25 02:54:47 GMT 2024","Sun Feb 25 02:54:47 GMT 2024","9","tests.user","test_menu","TestMenu","","","test_unauthGetMenuList_returnsError[User.NONE]",""
"passed","Sun Feb 25 02:54:11 GMT 2024","Sun Feb 25 02:54:11 GMT 2024","102","tests.items","test_inventory_item_type","TestCreateInventoryItemType","","","test_createInventoryItemTypeBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:04 GMT 2024","Sun Feb 25 02:54:04 GMT 2024","33","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.FACILITY_USER]",""
"passed","Sun Feb 25 02:20:20 GMT 2024","Sun Feb 25 02:20:20 GMT 2024","125","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:39 GMT 2024","Sun Feb 25 02:54:39 GMT 2024","712","tests.staging","test_staging","TestRemoveMetro","","","test_removeMetro_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:47 GMT 2024","Sun Feb 25 02:54:47 GMT 2024","81","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.SUPERUSER-True]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"passed","Sun Feb 25 02:54:56 GMT 2024","Sun Feb 25 02:54:56 GMT 2024","9","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withWrongRefreshToken_returns401AndError[User.NONE]",""
"passed","Sun Feb 25 02:54:06 GMT 2024","Sun Feb 25 02:54:06 GMT 2024","281","tests.facility","test_truck","TestDeleteTruck","","","test_deleteTruck_withValidID_returns204[User.SUPERUSER]",""
"passed","Sun Feb 25 02:25:55 GMT 2024","Sun Feb 25 02:25:55 GMT 2024","143","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-metro_config-delivered]",""
"passed","Sun Feb 25 02:54:42 GMT 2024","Sun Feb 25 02:54:42 GMT 2024","50","tests.staging","test_staging","TestGetMetroList","","","test_getMetroList_withWrongOrder_returns400AndError[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:47 GMT 2024","Sun Feb 25 02:54:47 GMT 2024","79","tests.user","test_menu","TestMenu","","","test_getMenuList_returnsAllMenuListItems[User.FACILITY_ADMIN]",""
"passed","Sun Feb 25 02:53:47 GMT 2024","Sun Feb 25 02:53:47 GMT 2024","114","tests.dashboards","test_order_history","TestGetOrderHistoryChart","","","test_getOrderHistoryChart_withEmptyHistory_returns200AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:54:59 GMT 2024","Sun Feb 25 02:54:59 GMT 2024","61","tests.user","test_users","TestGetAllUsers","","","test_getAllUsersByFacilityAdmin_returns200AndData[User.FACILITY_ADMIN]",""
"passed","Sun Feb 25 02:54:21 GMT 2024","Sun Feb 25 02:54:22 GMT 2024","316","tests.metro","test_metro_item_configuration","TestCreateDeleteMetroItemTypeConfiguration","","","test_createMetroItemConfigBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sun Feb 25 02:20:24 GMT 2024","Sun Feb 25 02:20:24 GMT 2024","292","tests.customer","test_customer_contact","TestDeleteCustomerContact","","","test_deleteCustomerContact_withValidID_returns204[User.SUPERUSER]",""
