"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 02:50:07 GMT 2023","Wed Dec 27 02:50:09 GMT 2023","1814","tests.order","test_driver_assignment","TestGetTruckOrdersAndDrivers","","","test_getTruckOrdersAndDrivers_withNoAssignedOrders_returns200AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:13 GMT 2023","Wed Dec 27 02:22:13 GMT 2023","40","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-GET]",""
"passed","Wed Dec 27 02:50:02 GMT 2023","Wed Dec 27 02:50:02 GMT 2023","49","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withoutDataStartTimeUTCQueryStringParam_returns400AndError[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:23 GMT 2023","Wed Dec 27 02:22:23 GMT 2023","182","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-daily-metro_config-cart_build]",""
"passed","Wed Dec 27 02:22:13 GMT 2023","Wed Dec 27 02:22:13 GMT 2023","14","tests.customer","test_customer","TestCustomerAuth","","","test_updateCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Wed Dec 27 02:49:43 GMT 2023","Wed Dec 27 02:49:43 GMT 2023","230","tests.inventory","test_inventory_location","TestCreateInventoryLocation","","","test_createInventoryLocation_withValidData_returns201AndData[User.SUPERUSER-exit]",""
"passed","Wed Dec 27 02:22:13 GMT 2023","Wed Dec 27 02:22:13 GMT 2023","57","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_ADMIN]",""
"passed","Wed Dec 27 02:22:13 GMT 2023","Wed Dec 27 02:22:13 GMT 2023","52","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Wed Dec 27 02:49:41 GMT 2023","Wed Dec 27 02:49:41 GMT 2023","39","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_returns400AndError[User.FACILITY_USER-PATCH]",""
"passed","Wed Dec 27 02:49:59 GMT 2023","Wed Dec 27 02:49:59 GMT 2023","225","tests.metro","test_metro_commision","TestCreateMetroCommission","","","test_createMetroBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:49:57 GMT 2023","Wed Dec 27 02:49:57 GMT 2023","658","tests.metro","test_cart_build","TestGetCart","","","test_getCartBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:17 GMT 2023","Wed Dec 27 02:22:17 GMT 2023","58","tests.customer","test_customer_contact","TestUpdateCustomerContact","","","test_updateCustomerContact_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Wed Dec 27 02:50:28 GMT 2023","Wed Dec 27 02:50:28 GMT 2023","433","tests.user","test_role","TestCreateRole","","","test_createRole_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Wed Dec 27 02:49:29 GMT 2023","Wed Dec 27 02:49:29 GMT 2023","56","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withWrongDriver_returns400AndError[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:09 GMT 2023","Wed Dec 27 02:22:09 GMT 2023","56","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withWrongData_returns400AndError[User.SUPERUSER-Steven Guerra]",""
"passed","Wed Dec 27 02:49:40 GMT 2023","Wed Dec 27 02:49:41 GMT 2023","56","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_ALL_returns200AndData[User.FACILITY_ADMIN]","
        Get all customers is allowed without section param.
        "
"passed","Wed Dec 27 02:49:18 GMT 2023","Wed Dec 27 02:49:18 GMT 2023","0","tests.dashboards","test_inventory","TestGetDailyGoals","","","test_getDailyGoals_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:13 GMT 2023","Wed Dec 27 02:22:13 GMT 2023","14","tests.customer","test_customer","TestCustomerAuth","","","test_getCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Wed Dec 27 02:49:38 GMT 2023","Wed Dec 27 02:49:38 GMT 2023","142","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withExistingName_returns400AndError[User.SUPERUSER]",""
"passed","Wed Dec 27 02:49:29 GMT 2023","Wed Dec 27 02:49:30 GMT 2023","947","tests.driver_process","test_driver_process","TestGetMetroList","","","test_getMetroList_withValidData_returns200AndData[User.SUPERUSER]",""
"broken","Wed Dec 27 02:45:15 GMT 2023","Wed Dec 27 02:49:16 GMT 2023","240096","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-item_type-delivered]",""
"passed","Wed Dec 27 02:50:32 GMT 2023","Wed Dec 27 02:50:32 GMT 2023","733","tests.user","test_role","TestUpdateRole","","","test_updateRoleByID_returns200AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:09 GMT 2023","Wed Dec 27 02:22:09 GMT 2023","138","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data0-error0]",""
"passed","Wed Dec 27 02:50:26 GMT 2023","Wed Dec 27 02:50:26 GMT 2023","49","tests.user","test_drivers_list","TestGetAllDrivers","","","test_getAllDrivers_return200AndData[User.FACILITY_ADMIN]",""
"skipped","Wed Dec 27 02:49:59 GMT 2023","Wed Dec 27 02:49:59 GMT 2023","0","tests.metro","test_metro_commision","TestCreateMetroCommission","","","test_createMetroByFacilityAdmin_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Wed Dec 27 02:22:11 GMT 2023","Wed Dec 27 02:22:11 GMT 2023","60","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_notSuperuser_returns403AndError[User.FACILITY_ADMIN]",""
"passed","Wed Dec 27 02:50:27 GMT 2023","Wed Dec 27 02:50:27 GMT 2023","86","tests.user","test_menu","TestMenu","","","test_getMenuList_returnsAllMenuListItems[User.FACILITY_ADMIN]",""
"passed","Wed Dec 27 02:50:46 GMT 2023","Wed Dec 27 02:50:48 GMT 2023","1580","tests.user","test_users","TestDeleteUser","","","test_deleteRoleBySuperuser_withValidID_returns204[User.SUPERUSER]",""
"passed","Wed Dec 27 02:22:16 GMT 2023","Wed Dec 27 02:22:16 GMT 2023","294","tests.customer","test_customer_contact","TestUpdateCustomerContact","","","test_updateCustomerContact_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:50:00 GMT 2023","Wed Dec 27 02:50:01 GMT 2023","416","tests.metro","test_metro_item_configuration","TestDeleteMetroItemTypeConfiguration","","","test_deleteMetroItemConfigBySuperuser_byValidID_returns204[User.SUPERUSER]",""
"passed","Wed Dec 27 02:50:37 GMT 2023","Wed Dec 27 02:50:37 GMT 2023","17","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withWrongRefreshToken_returns401AndError[User.NONE]",""
"passed","Wed Dec 27 02:29:51 GMT 2023","Wed Dec 27 02:33:14 GMT 2023","203786","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-item_type-cart_build]",""
"passed","Wed Dec 27 02:49:48 GMT 2023","Wed Dec 27 02:49:48 GMT 2023","123","tests.items","test_inventory_category","TestDeleteInventoryCategory","","","test_deleteInventoryCategoryBySuperuser_withValidID_returns204[User.SUPERUSER]",""
"passed","Wed Dec 27 02:49:48 GMT 2023","Wed Dec 27 02:49:49 GMT 2023","124","tests.items","test_inventory_item_type","TestCreateInventoryItemType","","","test_createInventoryItemTypeBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:49:41 GMT 2023","Wed Dec 27 02:49:41 GMT 2023","58","tests.facility","test_truck","TestGetAllTrucks","","","test_getAllTrucks_returns200AndData[User.SUPERUSER]",""
"passed","Wed Dec 27 02:50:25 GMT 2023","Wed Dec 27 02:50:25 GMT 2023","838","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withLongDisneyOrderID_returns400AndError[User.SUPERUSER]",""
"passed","Wed Dec 27 02:49:41 GMT 2023","Wed Dec 27 02:49:41 GMT 2023","44","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_POST_withSuperuser_returns400AndError[User.SUPERUSER]",""
"passed","Wed Dec 27 02:50:19 GMT 2023","Wed Dec 27 02:50:19 GMT 2023","291","tests.staging","test_staging","TestAssignMetro","","","test_assignMetro_withWrongMetro_returns400AndError[User.SUPERUSER]",""
