"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 02:55:10 GMT 2024","Mon Jan 22 02:55:10 GMT 2024","39","tests.facility","test_facility","TestFacilityAuth","","","test_createFacility_unauthRequest_returns400AndError[User.NONE]",""
"passed","Mon Jan 22 02:55:53 GMT 2024","Mon Jan 22 02:55:54 GMT 2024","420","tests.order","test_order","TestGetOrder","","","test_getOrder_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:54:52 GMT 2024","Mon Jan 22 02:54:52 GMT 2024","81","tests.dashboards","test_order_history","TestGetOrderHistoryChart","","","test_getOrderHistoryChart_withExistingOrders_returns200AndData[User.SUPERUSER]",""
"broken","Mon Jan 22 02:30:58 GMT 2024","Mon Jan 22 02:30:58 GMT 2024","82","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data1-error1]",""
"passed","Mon Jan 22 02:35:50 GMT 2024","Mon Jan 22 02:35:51 GMT 2024","209","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-metro_config-cart_build]",""
"passed","Mon Jan 22 02:31:03 GMT 2024","Mon Jan 22 02:31:03 GMT 2024","69","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Mon Jan 22 02:55:10 GMT 2024","Mon Jan 22 02:55:10 GMT 2024","65","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_POST_withSuperuser_returns400AndError[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:10 GMT 2024","Mon Jan 22 02:55:10 GMT 2024","66","tests.facility","test_facility","TestFacilityAuth","","","test_createFacility_notSuperUser_returns400AndOnlySuperuserError[User.FACILITY_ADMIN]",""
"passed","Mon Jan 22 02:55:10 GMT 2024","Mon Jan 22 02:55:10 GMT 2024","67","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Mon Jan 22 02:55:40 GMT 2024","Mon Jan 22 02:55:40 GMT 2024","70","tests.metro","test_metro_item_configuration","TestDeleteMetroItemTypeConfiguration","","","test_deleteMetroItemConfigBySuperuser_byValidID_returns404[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:36 GMT 2024","Mon Jan 22 02:55:37 GMT 2024","445","tests.metro","test_metro","TestCreateMetro","","","test_createMetroBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:56:29 GMT 2024","Mon Jan 22 02:56:31 GMT 2024","1635","tests.user","test_users","TestDeleteUser","","","test_deleteRoleBySuperuser_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:56 GMT 2024","Mon Jan 22 02:55:57 GMT 2024","77","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithInvalidFacility_returns400AndError[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:56 GMT 2024","Mon Jan 22 02:55:56 GMT 2024","469","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithExistingOrder_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:31:03 GMT 2024","Mon Jan 22 02:31:03 GMT 2024","68","tests.customer","test_customer","TestCustomerWithoutSectionParam","","","test_GET_PATCH_DELETE_returns400AndError[User.SUPERUSER-DELETE]",""
"passed","Mon Jan 22 02:31:06 GMT 2024","Mon Jan 22 02:31:07 GMT 2024","367","tests.customer","test_customer_contact","TestGetCustomerContact","","","test_getCustomerContact_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:27 GMT 2024","Mon Jan 22 02:55:28 GMT 2024","868","tests.metro","test_cart_build","TestCreateCart","","","test_cartRebuild_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:31:11 GMT 2024","Mon Jan 22 02:31:11 GMT 2024","377","tests.customer","test_delivery_schedule","TestUpdateDeliverySchedule","","","test_updateDeliverySchedule_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:31:00 GMT 2024","Mon Jan 22 02:31:00 GMT 2024","72","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_notSuperuser_returns403AndError[User.FACILITY_ADMIN]",""
"passed","Mon Jan 22 02:55:53 GMT 2024","Mon Jan 22 02:55:53 GMT 2024","128","tests.order","test_order","TestGetAllOrders","","","test_getAllOrders_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:20 GMT 2024","Mon Jan 22 02:55:20 GMT 2024","457","tests.items","test_facility_item_type","TestCreateFacilityItemType","","","test_createFacilityItemTypeBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:57 GMT 2024","Mon Jan 22 02:55:58 GMT 2024","942","tests.staging","test_staging","TestAssignMetro","","","test_assignMetro_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:31:00 GMT 2024","Mon Jan 22 02:31:01 GMT 2024","185","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:54:45 GMT 2024","Mon Jan 22 02:54:45 GMT 2024","855","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withCartBuildMetroConfig_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:08 GMT 2024","Mon Jan 22 02:55:08 GMT 2024","191","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacility_byValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Jan 22 02:55:09 GMT 2024","Mon Jan 22 02:55:09 GMT 2024","221","tests.facility","test_facility","TestDeleteFacility","","","test_deleteFacility_byValidID_returns204[User.SUPERUSER]",""
