"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 11 02:50:51 GMT 2023","Sat Nov 11 02:50:51 GMT 2023","15","tests.customer","test_customer","TestCustomerAuth","","","test_getCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Sat Nov 11 03:01:09 GMT 2023","Sat Nov 11 03:01:11 GMT 2023","1711","tests.order","test_driver_assignment","TestGetTruckOrdersAndDrivers","","","test_getTruckOrdersAndDrivers_withNoAssignedOrders_returns200AndData[User.SUPERUSER]",""
"passed","Sat Nov 11 02:50:53 GMT 2023","Sat Nov 11 02:50:54 GMT 2023","276","tests.customer","test_customer_contact","TestUpdateCustomerContact","","","test_updateCustomerContact_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Sat Nov 11 03:00:42 GMT 2023","Sat Nov 11 03:00:42 GMT 2023","37","tests.facility","test_facility","TestFacilityAuth","","","test_createFacility_notSuperUser_returns400AndOnlySuperuserError[User.FACILITY_ADMIN]",""
"passed","Sat Nov 11 02:50:50 GMT 2023","Sat Nov 11 02:50:50 GMT 2023","53","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_ADMIN]",""
"passed","Sat Nov 11 02:50:49 GMT 2023","Sat Nov 11 02:50:49 GMT 2023","58","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_notSuperuser_returns403AndError[User.FACILITY_ADMIN]",""
"passed","Sat Nov 11 03:01:02 GMT 2023","Sat Nov 11 03:01:02 GMT 2023","191","tests.metro","test_metro_commision","TestGetAllMetros","","","test_getAllMetrosBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Sat Nov 11 03:01:26 GMT 2023","Sat Nov 11 03:01:26 GMT 2023","92","tests.user","test_menu","TestMenu","","","test_getMenuList_returnsAllMenuListItems[User.SUPERUSER]",""
"passed","Sat Nov 11 03:00:43 GMT 2023","Sat Nov 11 03:00:43 GMT 2023","38","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_POST_returns400AndError[User.FACILITY_ADMIN]",""
"passed","Sat Nov 11 02:50:55 GMT 2023","Sat Nov 11 02:50:55 GMT 2023","207","tests.customer","test_delivery_schedule","TestCreateDeliverySchedule","","","test_createDeliverySchedule_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Sat Nov 11 03:01:27 GMT 2023","Sat Nov 11 03:01:27 GMT 2023","14","tests.user","test_menu","TestMenu","","","test_unauthGetUserMenus_returnsError[User.NONE-True]",""
"passed","Sat Nov 11 03:00:42 GMT 2023","Sat Nov 11 03:00:42 GMT 2023","15","tests.facility","test_facility","TestFacilityAuth","","","test_deleteFacility_unauthRequest_returns400AndError[User.NONE]",""
"passed","Sat Nov 11 03:00:35 GMT 2023","Sat Nov 11 03:00:36 GMT 2023","1032","tests.driver_process","test_driver_process","TestReaderMetroScan","","","test_readerMetroScan_withValidData_returns200AndData[User.SUPERUSER]",""
