"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 02:29:09 GMT 2023","Mon Oct 30 02:29:09 GMT 2023","73","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withWrongDriver_returns400AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:27 GMT 2023","Mon Oct 30 02:29:27 GMT 2023","299","tests.inventory","test_inventory_location","TestCreateInventoryLocation","","","test_createInventoryLocation_withValidData_returns201AndData[User.SUPERUSER-exit]",""
"passed","Mon Oct 30 02:30:09 GMT 2023","Mon Oct 30 02:30:10 GMT 2023","882","tests.staging","test_staging","TestAssignMetro","","","test_assignMetro_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:27 GMT 2023","Mon Oct 30 02:30:28 GMT 2023","460","tests.user","test_token","TestLogin","","","test_loginUser_withValidCredentials_returns200AndTokens[User.NONE-User.SUPERUSER]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body should contain access and refresh tokens.
        "
"passed","Mon Oct 30 02:29:53 GMT 2023","Mon Oct 30 02:29:53 GMT 2023","74","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withNotExistingFacility_returns400AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:20:57 GMT 2023","Mon Oct 30 02:20:57 GMT 2023","297","tests.customer","test_customer_contact","TestCreateCustomerContact","","","test_createCustomerContact_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:20:56 GMT 2023","Mon Oct 30 02:20:56 GMT 2023","33","tests.customer","test_customer","TestCustomerAuth","","","test_updateCustomer_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Mon Oct 30 02:29:23 GMT 2023","Mon Oct 30 02:29:23 GMT 2023","102","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_ALL_returns200AndData[User.SUPERUSER]","
        Get all customers is allowed without section param.
        "
"passed","Mon Oct 30 02:30:08 GMT 2023","Mon Oct 30 02:30:09 GMT 2023","427","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityByCustomer_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:20 GMT 2023","Mon Oct 30 02:30:20 GMT 2023","117","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.SUPERUSER-True]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"passed","Mon Oct 30 02:30:17 GMT 2023","Mon Oct 30 02:30:17 GMT 2023","354","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withDifferentCustomerBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:15 GMT 2023","Mon Oct 30 02:30:15 GMT 2023","72","tests.staging","test_staging","TestGetMetroList","","","test_getMetroList_withWrongOrder_returns400AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:24 GMT 2023","Mon Oct 30 02:29:24 GMT 2023","58","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.FACILITY_USER]",""
"passed","Mon Oct 30 02:29:36 GMT 2023","Mon Oct 30 02:29:36 GMT 2023","252","tests.items","test_inventory_item_type","TestDeleteInventoryItemType","","","test_deleteInventoryItemTypeBySuperuser_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:01 GMT 2023","Mon Oct 30 02:30:04 GMT 2023","2085","tests.order","test_driver_assignment","TestGetTruckOrdersAndDrivers","","","test_getTruckOrdersAndDrivers_withAssignedOrders_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:21:03 GMT 2023","Mon Oct 30 02:21:03 GMT 2023","436","tests.customer","test_delivery_schedule","TestDeleteDeliverySchedule","","","test_deleteDeliverySchedule_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:48 GMT 2023","Mon Oct 30 02:29:49 GMT 2023","395","tests.metro","test_metro","TestDeleteMetro","","","test_deleteMetroBySuperuser_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:18 GMT 2023","Mon Oct 30 02:29:19 GMT 2023","1555","tests.driver_process","test_driver_process","TestSubmit","","","test_submit_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:20 GMT 2023","Mon Oct 30 02:30:20 GMT 2023","189","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.FACILITY_ADMIN-False]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"skipped","Mon Oct 30 02:29:09 GMT 2023","Mon Oct 30 02:29:09 GMT 2023","0","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withValidDataAndExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:20 GMT 2023","Mon Oct 30 02:30:20 GMT 2023","35","tests.user","test_menu","TestMenu","","","test_unauthGetMenuList_returnsError[User.NONE]",""
"passed","Mon Oct 30 02:28:54 GMT 2023","Mon Oct 30 02:28:55 GMT 2023","804","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withCartBuildMetroConfig_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:57 GMT 2023","Mon Oct 30 02:29:59 GMT 2023","2042","tests.order","test_driver_assignment","TestAssignOrdersToTruckAndDrivers","","","test_unassignOrders_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:20 GMT 2023","Mon Oct 30 02:29:20 GMT 2023","95","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:20 GMT 2023","Mon Oct 30 02:29:20 GMT 2023","184","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withCustomer_returns201AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:25:02 GMT 2023","Mon Oct 30 02:25:02 GMT 2023","201","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-metro_config-cart_build]",""
"passed","Mon Oct 30 02:30:32 GMT 2023","Mon Oct 30 02:30:33 GMT 2023","1264","tests.user","test_users","TestCreateUser","","","test_createUserByFacilityAdmin_withValidData_returns201AndData[User.FACILITY_ADMIN]",""
"passed","Mon Oct 30 02:20:54 GMT 2023","Mon Oct 30 02:20:54 GMT 2023","76","tests.customer","test_customer","TestGetCustomer","","","test_getCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:21:00 GMT 2023","Mon Oct 30 02:21:00 GMT 2023","75","tests.customer","test_customer_contact","TestUpdateCustomerContact","","","test_updateCustomerContact_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:05 GMT 2023","Mon Oct 30 02:29:06 GMT 2023","983","tests.dashboards","test_order_history","TestGetOrderItemTypes","","","test_getOrderItemTypes_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:04 GMT 2023","Mon Oct 30 02:30:04 GMT 2023","274","tests.order","test_order","TestCreateOrder","","","test_createOrder_withValidData_returns201AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:30:23 GMT 2023","Mon Oct 30 02:30:24 GMT 2023","855","tests.user","test_role","TestGetAllRoles","","","test_getAllRoles_return200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:20:53 GMT 2023","Mon Oct 30 02:20:54 GMT 2023","227","tests.customer","test_customer","TestGetAllCustomers","","","test_getAllCustomers_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:23 GMT 2023","Mon Oct 30 02:29:24 GMT 2023","65","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_POST_returns400AndError[User.FACILITY_ADMIN]",""
"passed","Mon Oct 30 02:30:27 GMT 2023","Mon Oct 30 02:30:27 GMT 2023","457","tests.user","test_token","TestLogin","","","test_loginUser_withValidCredentials_returns200AndTokens[User.NONE-User.FACILITY_ADMIN]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body should contain access and refresh tokens.
        "
"passed","Mon Oct 30 02:21:07 GMT 2023","Mon Oct 30 02:22:09 GMT 2023","61938","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-daily-item_type-cart_build]",""
"passed","Mon Oct 30 02:29:35 GMT 2023","Mon Oct 30 02:29:35 GMT 2023","162","tests.items","test_inventory_category","TestDeleteInventoryCategory","","","test_deleteInventoryCategoryBySuperuser_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:13 GMT 2023","Mon Oct 30 02:29:14 GMT 2023","1345","tests.driver_process","test_driver_process","TestReaderMetroScan","","","test_readerMetroScan_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:22 GMT 2023","Mon Oct 30 02:29:22 GMT 2023","179","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacilityStatus_byValidID_returns200AndData[User.SUPERUSER]",""
"passed","Mon Oct 30 02:29:31 GMT 2023","Mon Oct 30 02:29:31 GMT 2023","447","tests.inventory","test_inventory_location","TestDeleteOrder","","","test_deleteInventoryLocation_withValidID_returns204[User.SUPERUSER]",""
