"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 14 02:17:06 GMT 2023","Mon Aug 14 02:17:06 GMT 2023","149","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-weekly-metro_config-delivered]",""
"failed","Mon Aug 14 02:19:09 GMT 2023","Mon Aug 14 02:19:09 GMT 2023","41","tests.metro","test_metro_item_configuration","TestDeleteMetroItemTypeConfiguration","","","test_deleteMetroItemConfigBySuperuser_byValidID_returns404[User.SUPERUSER]",""
"skipped","Mon Aug 14 02:18:14 GMT 2023","Mon Aug 14 02:18:14 GMT 2023","0","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withValidDataAndExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Mon Aug 14 02:19:58 GMT 2023","Mon Aug 14 02:19:59 GMT 2023","577","tests.user","test_token","TestRefreshToken","","","test_getNewAccessToken_withValidRefreshToken_returns200AndTokens[User.NONE-User.SUPERUSER]",""
"passed","Mon Aug 14 02:16:36 GMT 2023","Mon Aug 14 02:16:36 GMT 2023","64","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_notSuperuser_returns403AndError[User.FACILITY_USER]",""
"passed","Mon Aug 14 02:16:36 GMT 2023","Mon Aug 14 02:16:36 GMT 2023","10","tests.customer","test_customer","TestCustomerAuth","","","test_getCustomers_withoutAuthorization_returns400AndError[User.NONE]",""
"passed","Mon Aug 14 02:19:43 GMT 2023","Mon Aug 14 02:19:43 GMT 2023","249","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withDifferentCustomerBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Mon Aug 14 02:19:18 GMT 2023","Mon Aug 14 02:19:20 GMT 2023","2019","tests.order","test_driver_assignment","TestGetTruckOrdersAndDrivers","","","test_getTruckOrdersAndDrivers_withAssignedOrders_returns200AndData[User.SUPERUSER]",""
"passed","Mon Aug 14 02:18:34 GMT 2023","Mon Aug 14 02:18:35 GMT 2023","174","tests.facility","test_facility","TestDeleteFacility","","","test_deleteFacility_byValidID_returns204[User.SUPERUSER]",""
"broken","Mon Aug 14 02:19:06 GMT 2023","Mon Aug 14 02:19:06 GMT 2023","285","tests.metro","test_metro_item_configuration","TestCreateDeleteMetroItemTypeConfiguration","","","test_createMetroItemConfigBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
