"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 20 02:34:22 GMT 2023","Tue Jun 20 02:34:22 GMT 2023","51","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Tue Jun 20 02:35:34 GMT 2023","Tue Jun 20 02:35:34 GMT 2023","15","tests.user","test_menu","TestMenu","","","test_unauthGetMenuList_returnsError[User.NONE]",""
"passed","Tue Jun 20 02:35:05 GMT 2023","Tue Jun 20 02:35:05 GMT 2023","50","tests.metro","test_metro_item_configuration","TestDeleteMetroItemTypeConfiguration","","","test_deleteMetroItemConfigBySuperuser_byValidID_returns404[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:19 GMT 2023","Tue Jun 20 02:34:19 GMT 2023","134","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data0-error0]",""
"passed","Tue Jun 20 02:35:06 GMT 2023","Tue Jun 20 02:35:06 GMT 2023","55","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withNotExistingFacility_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:23 GMT 2023","Tue Jun 20 02:34:23 GMT 2023","83","tests.customer","test_customer","TestDeleteCustomer","","","test_deleteCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"failed","Tue Jun 20 02:34:59 GMT 2023","Tue Jun 20 02:35:00 GMT 2023","952","tests.metro","test_cart_build","TestCreateCart","","","test_cartRebuild_afterStaging_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jun 20 02:35:24 GMT 2023","Tue Jun 20 02:35:25 GMT 2023","865","tests.staging","test_staging","TestGetMetroList","","","test_getMetroList_withExistingOrderAndWithMetros_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jun 20 02:35:41 GMT 2023","Tue Jun 20 02:35:41 GMT 2023","352","tests.user","test_token","TestLogin","","","test_loginUser_withValidEmailAndWrongPassword_returns401AndError[User.NONE-User.FACILITY_ADMIN]","
        GIVEN valid email and valid password,
        WHEN POST /user/token/ request is executed,
        THEN response code should be 200,
        AND response body contains access and refresh tokens.
        "
"passed","Tue Jun 20 02:35:19 GMT 2023","Tue Jun 20 02:35:19 GMT 2023","63","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityWithInvalidFacility_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:44 GMT 2023","Tue Jun 20 02:34:44 GMT 2023","42","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-PATCH]",""
"passed","Tue Jun 20 02:34:42 GMT 2023","Tue Jun 20 02:34:42 GMT 2023","212","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withMultipleCustomers_returns201AndData[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:44 GMT 2023","Tue Jun 20 02:34:44 GMT 2023","40","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_GET_returns400AndError[User.FACILITY_USER]",""
"passed","Tue Jun 20 02:34:21 GMT 2023","Tue Jun 20 02:34:21 GMT 2023","138","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jun 20 02:35:05 GMT 2023","Tue Jun 20 02:35:05 GMT 2023","397","tests.metro","test_metro_item_configuration","TestDeleteMetroItemTypeConfiguration","","","test_deleteMetroItemConfigBySuperuser_byValidID_returns204[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:44 GMT 2023","Tue Jun 20 02:34:44 GMT 2023","40","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_POST_returns400AndError[User.FACILITY_ADMIN]",""
"passed","Tue Jun 20 02:35:34 GMT 2023","Tue Jun 20 02:35:34 GMT 2023","89","tests.user","test_menu","TestMenu","","","test_getUserMenus_returnsCorrectUserMenus[User.FACILITY_ADMIN-True]","
        TODO: To verify that correct edit, view permissions are fetched,
        we need to create a role, assign it to user.
        "
"passed","Tue Jun 20 02:34:42 GMT 2023","Tue Jun 20 02:34:42 GMT 2023","121","tests.facility","test_facility","TestCreateFacility","","","test_createFacility_withExistingName_returns400AndError[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:44 GMT 2023","Tue Jun 20 02:34:44 GMT 2023","38","tests.facility","test_facility","TestFacilityAuth","","","test_createFacility_notSuperUser_returns400AndOnlySuperuserError[User.FACILITY_ADMIN]",""
"passed","Tue Jun 20 02:34:19 GMT 2023","Tue Jun 20 02:34:20 GMT 2023","173","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data1-error1]",""
"passed","Tue Jun 20 02:34:33 GMT 2023","Tue Jun 20 02:34:34 GMT 2023","1496","tests.driver_process","test_driver_process","TestGetOrders","","","test_getOrders_withValidDataAndNoOrders_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:27 GMT 2023","Tue Jun 20 02:34:27 GMT 2023","54","tests.customer","test_delivery_schedule","TestGetAllDeliverySchedules","","","test_getAllDeliverySchedules_returns200AndData[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:44 GMT 2023","Tue Jun 20 02:34:44 GMT 2023","175","tests.facility","test_facility","TestDeleteFacility","","","test_deleteFacility_byValidID_returns204[User.SUPERUSER]",""
"passed","Tue Jun 20 02:34:43 GMT 2023","Tue Jun 20 02:34:43 GMT 2023","136","tests.facility","test_facility","TestUpdateFacility","","","test_updateFacilityStatus_byValidID_returns200AndData[User.SUPERUSER]",""
