"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 19 02:19:56 GMT 2024","Mon Feb 19 02:19:57 GMT 2024","310","tests.customer","test_delivery_schedule","TestDeleteDeliverySchedule","","","test_deleteDeliverySchedule_withValidID_returns204[User.SUPERUSER]",""
"passed","Mon Feb 19 02:58:13 GMT 2024","Mon Feb 19 02:58:14 GMT 2024","869","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withLongDisneyOrderID_returns400AndError[User.SUPERUSER]",""
"passed","Mon Feb 19 02:57:31 GMT 2024","Mon Feb 19 02:57:31 GMT 2024","13","tests.facility","test_facility","TestFacilityAuth","","","test_getFacilities_unauthRequest_returns400AndError[User.NONE]",""
"passed","Mon Feb 19 02:57:20 GMT 2024","Mon Feb 19 02:57:21 GMT 2024","917","tests.driver_process","test_driver_process","TestGetMetroList","","","test_getMetroList_withValidData_returns200AndData[User.SUPERUSER]",""
"passed","Mon Feb 19 02:57:52 GMT 2024","Mon Feb 19 02:57:52 GMT 2024","48","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withoutDataStartTimeUTCQueryStringParam_returns400AndError[User.SUPERUSER]",""
"passed","Mon Feb 19 02:19:49 GMT 2024","Mon Feb 19 02:19:50 GMT 2024","55","tests.customer","test_customer","TestGetCustomer","","","test_getCustomer_withWrongID_returns404AndError[User.SUPERUSER]",""
"passed","Mon Feb 19 02:29:06 GMT 2024","Mon Feb 19 02:29:06 GMT 2024","193","tests.dashboards","test_inventory","TestGetDailyInventory","","","test_getDailyInventory_withEmptyInventory_returns200AndData[User.SUPERUSER-monthly-metro_config-delivered]",""
"passed","Mon Feb 19 02:57:31 GMT 2024","Mon Feb 19 02:57:31 GMT 2024","45","tests.facility","test_facility","TestFacilityWithoutSectionParam","","","test_PATCH_DELETE_withSuperuser_returns400AndError[User.SUPERUSER-DELETE]",""
"passed","Mon Feb 19 02:19:50 GMT 2024","Mon Feb 19 02:19:50 GMT 2024","183","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Mon Feb 19 02:57:37 GMT 2024","Mon Feb 19 02:57:37 GMT 2024","321","tests.items","test_facility_item_type","TestCreateFacilityItemType","","","test_createFacilityItemTypeBySuperuser_withValidData_returns201AndData[User.SUPERUSER]",""
