"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 31 02:20:17 GMT 2023","Tue Oct 31 02:20:17 GMT 2023","392","tests.customer","test_customer_contact","TestUpdateCustomerContact","","","test_updateCustomerContact_withValidID_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 31 02:29:37 GMT 2023","Tue Oct 31 02:29:38 GMT 2023","110","tests.user","test_menu","TestMenu","","","test_getMenuList_returnsAllMenuListItems[User.FACILITY_ADMIN]",""
"passed","Tue Oct 31 02:29:39 GMT 2023","Tue Oct 31 02:29:40 GMT 2023","523","tests.user","test_role","TestCreateRole","","","test_createDriverRole_returns201AndData[User.SUPERUSER]",""
"passed","Tue Oct 31 02:20:18 GMT 2023","Tue Oct 31 02:20:18 GMT 2023","478","tests.customer","test_customer_contact","TestDeleteCustomerContact","","","test_deleteCustomerContact_withValidID_returns204[User.SUPERUSER]",""
"passed","Tue Oct 31 02:20:12 GMT 2023","Tue Oct 31 02:20:12 GMT 2023","182","tests.customer","test_customer","TestUpdateCustomer","","","test_updateCustomer_updateStatusToInactive_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 31 02:29:34 GMT 2023","Tue Oct 31 02:29:34 GMT 2023","371","tests.staging","test_staging","TestSubmitAction","","","test_submitAction_withDifferentCustomerBarcode_returns400AndError[User.SUPERUSER]",""
"passed","Tue Oct 31 02:29:25 GMT 2023","Tue Oct 31 02:29:25 GMT 2023","477","tests.staging","test_staging","TestGetOrders","","","test_getOrders_forFacilityByCustomer_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 31 02:29:09 GMT 2023","Tue Oct 31 02:29:10 GMT 2023","390","tests.order","test_driver_assignment","TestGetUnassignedOrders","","","test_getUnassignedOrders_withExistingOrders_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 31 02:29:42 GMT 2023","Tue Oct 31 02:29:43 GMT 2023","534","tests.user","test_role","TestGetRole","","","test_getRoleBySuperuser_returns200AndData[User.SUPERUSER]",""
"passed","Tue Oct 31 02:20:09 GMT 2023","Tue Oct 31 02:20:09 GMT 2023","180","tests.customer","test_customer","TestCreateCustomer","","","test_createCustomer_withExistingNameAndBarcode_returns400AndError[User.SUPERUSER-existing_data0-error0]",""
